dataset_index,label,pred_label,nearest_label,confidence,pred_centroid_dist,true_centroid_dist,nearest_centroid_dist,prob_margin
21518,9,8,9,0.7988824844360352,6.071884632110596,5.786681652069092,5.786681652069092,0.7122870683670044
21522,0,0,0,0.984442412853241,5.336647987365723,5.336647987365723,5.336647987365723,0.9735852479934692
21566,4,2,6,0.4721938669681549,5.4335432052612305,4.841830253601074,4.668026924133301,0.28654658794403076
21570,4,4,4,0.8467726111412048,4.761937618255615,4.761937618255615,4.761937618255615,0.7404382228851318
21579,8,8,8,0.9961416125297546,4.994997024536133,4.994997024536133,4.994997024536133,0.9934155941009521
21584,9,1,9,0.8050955533981323,6.577406883239746,4.773909091949463,4.773909091949463,0.6150144338607788
21620,6,6,6,0.9766554832458496,3.741037368774414,3.741037368774414,3.741037368774414,0.9680543541908264
21641,7,7,7,0.9501615762710571,3.160330057144165,3.160330057144165,3.160330057144165,0.9308651685714722
21643,2,5,5,0.5640121102333069,3.795144557952881,5.652575969696045,3.795144557952881,0.3472815454006195
21647,0,2,2,0.6427293419837952,4.283459186553955,5.668827533721924,4.283459186553955,0.5054184794425964
21660,7,7,7,0.9710497260093689,4.076955795288086,4.076955795288086,4.076955795288086,0.9464194774627686
21671,8,8,8,0.9960150122642517,4.382394790649414,4.382394790649414,4.382394790649414,0.9936267137527466
21672,3,3,3,0.6757314205169678,3.9077203273773193,3.9077203273773193,3.9077203273773193,0.3794090449810028
21676,4,6,6,0.49950551986694336,3.5613155364990234,4.923112392425537,3.5613155364990234,0.12105065584182739
21677,5,3,3,0.5443962216377258,3.6854324340820312,5.1176252365112305,3.6854324340820312,0.30486178398132324
21681,8,8,8,0.9980598092079163,2.856355667114258,2.856355667114258,2.856355667114258,0.997203528881073
21705,5,7,5,0.5332794189453125,6.8752970695495605,6.046628952026367,6.046628952026367,0.21706685423851013
21781,4,4,4,0.8962224125862122,3.871842622756958,3.871842622756958,3.871842622756958,0.8576579689979553
21789,4,4,4,0.6685125827789307,4.603625297546387,4.603625297546387,4.603625297546387,0.519378662109375
21792,5,5,5,0.9095048904418945,4.701391220092773,4.701391220092773,4.701391220092773,0.8255264163017273
21851,3,2,2,0.8283652663230896,4.285985946655273,5.5728654861450195,4.285985946655273,0.7413148880004883
21853,4,7,7,0.5908595323562622,4.162832736968994,4.636808395385742,4.162832736968994,0.23586112260818481
21873,3,1,1,0.635261058807373,6.4112677574157715,7.822778701782227,6.4112677574157715,0.3711412250995636
21901,8,8,8,0.9975027441978455,2.9028115272521973,2.9028115272521973,2.9028115272521973,0.9956943392753601
21904,7,7,7,0.916195809841156,6.419541358947754,6.419541358947754,6.419541358947754,0.8389264345169067
21910,5,5,5,0.9943704009056091,7.855890274047852,7.855890274047852,7.855890274047852,0.9898138046264648
21929,4,4,4,0.5380822420120239,4.163371562957764,4.163371562957764,4.163371562957764,0.09432268142700195
21931,8,8,0,0.43820852041244507,4.506194114685059,4.506194114685059,3.704759359359741,0.07764226198196411
21939,9,0,9,0.5268043279647827,5.913043975830078,5.811281681060791,5.811281681060791,0.2102121114730835
21943,8,8,8,0.9970067143440247,3.5574722290039062,3.5574722290039062,3.5574722290039062,0.9952446222305298
21952,3,3,3,0.7813491225242615,4.982508182525635,4.982508182525635,4.982508182525635,0.6113215088844299
21969,3,3,3,0.8817280530929565,4.839031219482422,4.839031219482422,4.839031219482422,0.8346135020256042
21970,6,4,4,0.6159451007843018,4.85470724105835,4.927117824554443,4.85470724105835,0.3818323612213135
21986,5,5,5,0.9831220507621765,5.275197982788086,5.275197982788086,5.275197982788086,0.9766731858253479
21990,3,3,3,0.7713267207145691,6.152255058288574,6.152255058288574,6.152255058288574,0.5867658853530884
21999,9,9,9,0.839151918888092,3.6207187175750732,3.6207187175750732,3.6207187175750732,0.7542839050292969
22029,6,8,8,0.8236883878707886,5.888670444488525,6.909562110900879,5.888670444488525,0.7488911747932434
22047,5,2,2,0.6501718759536743,4.049427032470703,8.038935661315918,4.049427032470703,0.44419947266578674
22049,3,3,3,0.6771884560585022,3.7943060398101807,3.7943060398101807,3.7943060398101807,0.37419426441192627
22073,5,2,5,0.593178391456604,8.193549156188965,7.6836395263671875,7.6836395263671875,0.28330785036087036
22079,5,5,5,0.6753788590431213,6.9019060134887695,6.9019060134887695,6.9019060134887695,0.36871808767318726
22080,0,0,0,0.6047188639640808,5.46772575378418,5.46772575378418,5.46772575378418,0.2141934335231781
22100,6,3,6,0.4536598026752472,6.230084419250488,5.664804458618164,5.664804458618164,0.27939313650131226
22136,7,7,7,0.9901094436645508,5.187976360321045,5.187976360321045,5.187976360321045,0.9814028739929199
22173,4,2,4,0.7300094366073608,7.294380187988281,6.738174915313721,6.738174915313721,0.4650687873363495
22222,7,7,4,0.44863349199295044,4.56483793258667,4.56483793258667,3.8946263790130615,0.016943007707595825
22251,3,3,3,0.5701490640640259,2.841700792312622,2.841700792312622,2.841700792312622,0.36956995725631714
22253,3,5,3,0.466597318649292,5.287373065948486,4.506227970123291,4.506227970123291,0.11900082230567932
22268,8,8,8,0.9813077449798584,3.4447367191314697,3.4447367191314697,3.4447367191314697,0.9655362367630005
22279,2,7,7,0.6643304824829102,5.441173553466797,5.573159217834473,5.441173553466797,0.45842844247817993
22282,6,6,6,0.9981493949890137,8.607538223266602,8.607538223266602,8.607538223266602,0.9975345730781555
22310,2,5,3,0.4006379246711731,5.200601577758789,4.7820024490356445,4.469027519226074,0.03188309073448181
22321,5,7,7,0.5784916877746582,4.051550388336182,6.583261013031006,4.051550388336182,0.4061901569366455
22327,7,4,4,0.7939155101776123,3.892286539077759,5.838800430297852,3.892286539077759,0.6239660978317261
22354,6,6,6,0.9986246824264526,8.00975227355957,8.00975227355957,8.00975227355957,0.99773770570755
22355,5,5,5,0.8624237775802612,4.892119884490967,4.892119884490967,4.892119884490967,0.752903938293457
22358,1,1,9,0.7334089875221252,5.020167827606201,5.020167827606201,4.744329929351807,0.5771865248680115
22392,5,5,5,0.9941173791885376,4.5535736083984375,4.5535736083984375,4.5535736083984375,0.9898794889450073
22397,2,7,4,0.39604175090789795,6.173355579376221,6.337985515594482,5.31767463684082,0.260394811630249
22434,5,5,5,0.835765540599823,3.6403682231903076,3.6403682231903076,3.6403682231903076,0.6889187097549438
22438,4,2,2,0.9140740036964417,5.263656139373779,7.868856906890869,5.263656139373779,0.8812324404716492
22452,9,1,9,0.6184020638465881,6.63924503326416,3.8150205612182617,3.8150205612182617,0.2495940625667572
22504,8,1,0,0.4836233854293823,6.734070301055908,6.903723239898682,6.034765720367432,0.11523276567459106
22510,2,2,2,0.8729023337364197,5.930225372314453,5.930225372314453,5.930225372314453,0.7668261528015137
22511,2,6,6,0.6793696880340576,3.6654813289642334,7.049225807189941,3.6654813289642334,0.5913305282592773
22555,3,3,3,0.5024740099906921,4.693019866943359,4.693019866943359,4.693019866943359,0.2923842668533325
22559,6,6,6,0.6774909496307373,7.188753128051758,7.188753128051758,7.188753128051758,0.3907180726528168
22576,8,8,8,0.9832351207733154,6.883153438568115,6.883153438568115,6.883153438568115,0.9706941843032837
22577,3,3,3,0.7305823564529419,3.445295810699463,3.445295810699463,3.445295810699463,0.5956631302833557
22580,4,4,4,0.7683013677597046,5.437010288238525,5.437010288238525,5.437010288238525,0.587266743183136
22583,8,8,8,0.9663617014884949,4.220923900604248,4.220923900604248,4.220923900604248,0.9383066892623901
22592,7,7,7,0.9295051097869873,4.425405502319336,4.425405502319336,4.425405502319336,0.8910782337188721
22594,2,2,2,0.759365439414978,5.71422815322876,5.71422815322876,5.71422815322876,0.6320806741714478
22610,6,5,3,0.46378740668296814,5.629801273345947,6.471945285797119,3.882815361022949,0.06574738025665283
22639,2,2,3,0.5638975501060486,4.1094818115234375,4.1094818115234375,4.0101542472839355,0.380895733833313
22664,3,7,4,0.3545817732810974,5.660717487335205,4.896147727966309,4.3775105476379395,0.05100381374359131
22668,8,8,8,0.9989526271820068,5.723641395568848,5.723641395568848,5.723641395568848,0.9979664087295532
22679,5,5,5,0.9370388388633728,4.636443138122559,4.636443138122559,4.636443138122559,0.8843989372253418
22693,0,0,0,0.9406995177268982,4.893795490264893,4.893795490264893,4.893795490264893,0.8878462910652161
22696,8,8,8,0.981691837310791,3.250539779663086,3.250539779663086,3.250539779663086,0.9685538411140442
22734,2,5,5,0.486743688583374,5.691592693328857,6.418564796447754,5.691592693328857,0.25736796855926514
22764,6,6,6,0.8947290182113647,2.996671676635742,2.996671676635742,2.996671676635742,0.8503772020339966
22771,5,5,3,0.5822626352310181,4.428793430328369,4.428793430328369,3.1747779846191406,0.22266945242881775
22774,8,8,8,0.9406338930130005,4.2999138832092285,4.2999138832092285,4.2999138832092285,0.90980464220047
22799,0,1,1,0.507990837097168,6.137423515319824,6.405785083770752,6.137423515319824,0.06567022204399109
22809,3,6,6,0.34604117274284363,5.448861122131348,5.540212154388428,5.448861122131348,0.022294849157333374
22814,5,5,5,0.8755840063095093,4.466884613037109,4.466884613037109,4.466884613037109,0.7527552843093872
22832,3,2,6,0.6764161586761475,4.70820951461792,6.426716327667236,3.9180448055267334,0.516678512096405
22838,4,4,4,0.6907913684844971,5.4984211921691895,5.4984211921691895,5.4984211921691895,0.4129796028137207
22839,6,6,6,0.8967247605323792,3.8557932376861572,3.8557932376861572,3.8557932376861572,0.868828296661377
22851,3,3,3,0.49493634700775146,3.8194406032562256,3.8194406032562256,3.8194406032562256,0.2582072913646698
22855,3,3,3,0.5101154446601868,3.1603729724884033,3.1603729724884033,3.1603729724884033,0.22276240587234497
22863,6,6,6,0.48683854937553406,3.6826014518737793,3.6826014518737793,3.6826014518737793,0.30944159626960754
22906,1,1,1,0.9489814639091492,5.061851978302002,5.061851978302002,5.061851978302002,0.9359510540962219
22907,0,0,0,0.6742045283317566,4.746460437774658,4.746460437774658,4.746460437774658,0.35771432518959045
22913,3,2,3,0.5772041082382202,4.876201152801514,4.512495517730713,4.512495517730713,0.3739718198776245
22940,6,6,6,0.9758623242378235,7.488743782043457,7.488743782043457,7.488743782043457,0.9556052684783936
22954,8,8,8,0.999847412109375,5.50869083404541,5.50869083404541,5.50869083404541,0.9997038245201111
22972,4,3,3,0.8494168519973755,3.838050127029419,6.859065532684326,3.838050127029419,0.7904657125473022
23005,6,3,3,0.2519781291484833,4.467714309692383,6.396557807922363,4.467714309692383,0.034879207611083984
23008,6,6,6,0.8884221315383911,3.760692834854126,3.760692834854126,3.760692834854126,0.8247043490409851
23035,0,2,0,0.7064478397369385,5.465278148651123,4.246124267578125,4.246124267578125,0.43537637591362
23049,8,8,8,0.9933950304985046,2.4921414852142334,2.4921414852142334,2.4921414852142334,0.9875372648239136
23060,1,1,1,0.9879747629165649,2.9803380966186523,2.9803380966186523,2.9803380966186523,0.9822720289230347
23081,8,1,1,0.9627217054367065,4.5864434242248535,9.349642753601074,4.5864434242248535,0.9480922818183899
23082,6,7,7,0.9295799136161804,6.018429756164551,6.684643268585205,6.018429756164551,0.9098193645477295
23098,7,7,7,0.68425452709198,5.638637542724609,5.638637542724609,5.638637542724609,0.4824097156524658
23115,9,9,9,0.8410910964012146,4.881819248199463,4.881819248199463,4.881819248199463,0.7468933463096619
23124,7,7,7,0.9430323839187622,3.856217622756958,3.856217622756958,3.856217622756958,0.8944979310035706
23125,8,8,8,0.9984455704689026,7.520556926727295,7.520556926727295,7.520556926727295,0.9969006776809692
23137,9,9,9,0.7203956246376038,5.588372230529785,5.588372230529785,5.588372230529785,0.44277751445770264
23140,7,7,7,0.9890797734260559,3.519082546234131,3.519082546234131,3.519082546234131,0.9809194207191467
23146,5,3,3,0.4820830821990967,4.555908679962158,5.043936729431152,4.555908679962158,0.23844748735427856
23150,5,5,5,0.8706642389297485,3.0971832275390625,3.0971832275390625,3.0971832275390625,0.7779707908630371
23153,8,8,8,0.9699652791023254,5.062509059906006,5.062509059906006,5.062509059906006,0.9418233633041382
23167,7,7,7,0.9725036025047302,3.943715810775757,3.943715810775757,3.943715810775757,0.9543132781982422
23185,5,7,5,0.41451114416122437,4.66085958480835,4.481951713562012,4.481951713562012,0.041275590658187866
23219,8,8,8,0.998291552066803,3.8730127811431885,3.8730127811431885,3.8730127811431885,0.9970198273658752
23225,9,9,9,0.7744550108909607,3.4488956928253174,3.4488956928253174,3.4488956928253174,0.5591796636581421
23227,5,5,5,0.9559056162834167,6.687450885772705,6.687450885772705,6.687450885772705,0.917418360710144
23230,6,2,6,0.7964281439781189,5.644497394561768,4.77569055557251,4.77569055557251,0.6306422352790833
23234,5,5,3,0.5651629567146301,4.575794696807861,4.575794696807861,3.8220555782318115,0.3220101296901703
23235,3,5,5,0.8061087131500244,5.661788463592529,7.301081657409668,5.661788463592529,0.6168153882026672
23259,7,7,7,0.9913930892944336,4.946652889251709,4.946652889251709,4.946652889251709,0.9883990287780762
23285,5,5,5,0.7044284343719482,3.8409831523895264,3.8409831523895264,3.8409831523895264,0.4485418200492859
23304,7,7,7,0.9992953538894653,7.0275774002075195,7.0275774002075195,7.0275774002075195,0.9986289739608765
23318,5,5,5,0.9211405515670776,6.801204204559326,6.801204204559326,6.801204204559326,0.842576265335083
23343,2,5,5,0.46682271361351013,4.781374454498291,5.419897079467773,4.781374454498291,0.012903332710266113
23346,2,7,4,0.5489847660064697,5.211537837982178,5.326028347015381,3.5752570629119873,0.4040566682815552
23350,4,2,4,0.5414658188819885,4.842502593994141,3.2997167110443115,3.2997167110443115,0.1693764626979828
23351,8,8,8,0.841732382774353,3.8236043453216553,3.8236043453216553,3.8236043453216553,0.7538415193557739
23363,6,6,6,0.973172664642334,2.9786713123321533,2.9786713123321533,2.9786713123321533,0.961612343788147
23370,6,6,6,0.9595093131065369,8.179689407348633,8.179689407348633,8.179689407348633,0.9277252554893494
23422,9,1,9,0.7134367823600769,5.20448112487793,4.299727439880371,4.299727439880371,0.5514072179794312
23435,7,2,2,0.7837178707122803,4.2510480880737305,6.61620569229126,4.2510480880737305,0.6808011531829834
23446,0,0,0,0.8895485401153564,4.903698921203613,4.903698921203613,4.903698921203613,0.7874665856361389
23469,6,6,6,0.9313058257102966,4.02862024307251,4.02862024307251,4.02862024307251,0.8852503299713135
23480,8,8,8,0.9680787920951843,3.9677348136901855,3.9677348136901855,3.9677348136901855,0.9418489933013916
23487,9,1,9,0.4315515160560608,7.173461437225342,4.899694442749023,4.899694442749023,0.24985027313232422
23497,8,0,0,0.8091073632240295,2.966888904571533,5.472049713134766,2.966888904571533,0.679935097694397
23506,7,7,7,0.9938714504241943,6.1343584060668945,6.1343584060668945,6.1343584060668945,0.9879355430603027
23510,5,5,5,0.7335851192474365,4.912186622619629,4.912186622619629,4.912186622619629,0.6072648763656616
23522,0,0,0,0.5635387301445007,6.018598556518555,6.018598556518555,6.018598556518555,0.3843907117843628
23535,8,8,8,0.850318431854248,4.880396366119385,4.880396366119385,4.880396366119385,0.7060979604721069
23552,2,2,2,0.862792432308197,3.276496171951294,3.276496171951294,3.276496171951294,0.8144677877426147
23565,8,8,8,0.9943866729736328,5.480517387390137,5.480517387390137,5.480517387390137,0.991683304309845
23568,8,8,8,0.9729120135307312,3.7969512939453125,3.7969512939453125,3.7969512939453125,0.9467951059341431
23574,4,4,7,0.50958651304245,5.297566890716553,5.297566890716553,3.4873132705688477,0.054035335779190063
23576,7,7,7,0.7491095662117004,4.067007541656494,4.067007541656494,4.067007541656494,0.5580209493637085
23584,3,3,3,0.4452720284461975,5.3569841384887695,5.3569841384887695,5.3569841384887695,0.1283610463142395
23585,7,7,7,0.9919083714485168,3.9641740322113037,3.9641740322113037,3.9641740322113037,0.9846725463867188
23600,7,7,7,0.9158991575241089,3.1323752403259277,3.1323752403259277,3.1323752403259277,0.8789388537406921
23601,1,1,1,0.9990358352661133,5.8562140464782715,5.8562140464782715,5.8562140464782715,0.9982606172561646
23606,6,6,6,0.7704594135284424,3.0407352447509766,3.0407352447509766,3.0407352447509766,0.6844236254692078
23621,7,7,7,0.6616930961608887,3.974691390991211,3.974691390991211,3.974691390991211,0.5310903191566467
23632,2,2,2,0.9291119575500488,4.354050636291504,4.354050636291504,4.354050636291504,0.8762308955192566
23663,5,5,5,0.6405682563781738,5.366154670715332,5.366154670715332,5.366154670715332,0.4482071101665497
23668,5,5,3,0.408120721578598,4.328703880310059,4.328703880310059,3.9219138622283936,0.21198241412639618
23686,6,6,6,0.9950066804885864,4.908252239227295,4.908252239227295,4.908252239227295,0.9925925135612488
23690,3,6,6,0.8469713926315308,3.5481910705566406,8.119954109191895,3.5481910705566406,0.7343050837516785
23692,2,2,2,0.9978151321411133,5.674609184265137,5.674609184265137,5.674609184265137,0.9966897368431091
23694,5,5,5,0.9641382098197937,3.6921212673187256,3.6921212673187256,3.6921212673187256,0.9345778822898865
23706,6,6,6,0.8353285193443298,5.550337314605713,5.550337314605713,5.550337314605713,0.7804059982299805
23721,5,5,5,0.5309979915618896,5.773247718811035,5.773247718811035,5.773247718811035,0.06371551752090454
23768,1,1,1,0.9996973276138306,5.482908725738525,5.482908725738525,5.482908725738525,0.9995171427726746
23770,9,5,3,0.4565638303756714,5.605541706085205,7.251537322998047,4.1958513259887695,0.25259530544281006
23793,8,8,8,0.8608484268188477,7.249952793121338,7.249952793121338,7.249952793121338,0.7847160696983337
23827,8,8,8,0.9974836707115173,4.939126968383789,4.939126968383789,4.939126968383789,0.9953912496566772
23829,7,7,0,0.47000953555107117,7.267574310302734,7.267574310302734,5.393265247344971,0.17176800966262817
23849,5,5,5,0.9662477970123291,5.0427961349487305,5.0427961349487305,5.0427961349487305,0.9337601065635681
23867,7,7,7,0.5641015768051147,4.314265251159668,4.314265251159668,4.314265251159668,0.30083391070365906
23874,5,5,5,0.9476313591003418,4.016872882843018,4.016872882843018,4.016872882843018,0.9022731781005859
23884,3,5,5,0.6561664938926697,4.06803560256958,4.606224060058594,4.06803560256958,0.3439215123653412
23892,7,7,7,0.8685049414634705,4.901149749755859,4.901149749755859,4.901149749755859,0.7846449613571167
23955,6,6,6,0.8857228755950928,3.1848840713500977,3.1848840713500977,3.1848840713500977,0.7918827533721924
23960,8,8,8,0.9872924089431763,4.350938320159912,4.350938320159912,4.350938320159912,0.9782275557518005
23965,8,8,8,0.700645387172699,5.348848819732666,5.348848819732666,5.348848819732666,0.5570563673973083
23975,9,9,9,0.5170001983642578,6.205944538116455,6.205944538116455,6.205944538116455,0.2525912821292877
23983,1,1,1,0.982032835483551,4.08400821685791,4.08400821685791,4.08400821685791,0.9694568514823914
23988,7,7,7,0.8769616484642029,5.3373637199401855,5.3373637199401855,5.3373637199401855,0.8202893137931824
23993,7,7,7,0.9986417889595032,6.124819278717041,6.124819278717041,6.124819278717041,0.9981122612953186
24003,1,1,1,0.9995399713516235,7.143701553344727,7.143701553344727,7.143701553344727,0.9990893602371216
24018,1,1,1,0.9390102028846741,5.032810211181641,5.032810211181641,5.032810211181641,0.9098933935165405
24020,0,0,0,0.6495937705039978,4.595518589019775,4.595518589019775,4.595518589019775,0.4647499918937683
24032,9,1,1,0.9885907769203186,5.910035133361816,7.319665431976318,5.910035133361816,0.9773319959640503
24040,4,4,4,0.9557947516441345,6.307595729827881,6.307595729827881,6.307595729827881,0.9333006143569946
24051,0,0,0,0.5930836200714111,4.961686611175537,4.961686611175537,4.961686611175537,0.20841443538665771
24060,3,3,3,0.7333175539970398,5.207695484161377,5.207695484161377,5.207695484161377,0.5911943316459656
24074,2,4,3,0.414749413728714,4.968658447265625,6.060205459594727,4.933824062347412,0.18056508898735046
24085,8,8,8,0.998146653175354,3.4524776935577393,3.4524776935577393,3.4524776935577393,0.9966869950294495
24104,0,0,0,0.919730007648468,4.160274505615234,4.160274505615234,4.160274505615234,0.8703926205635071
24139,8,8,8,0.9994856119155884,5.838565826416016,5.838565826416016,5.838565826416016,0.9989833831787109
24150,8,8,8,0.9990261793136597,7.13761568069458,7.13761568069458,7.13761568069458,0.9980665445327759
24162,9,1,1,0.9944924116134644,3.691114902496338,6.321082592010498,3.691114902496338,0.9900721311569214
24172,7,7,7,0.7760198712348938,5.168308258056641,5.168308258056641,5.168308258056641,0.6606715321540833
24187,6,6,6,0.9821909666061401,3.674426794052124,3.674426794052124,3.674426794052124,0.9765000939369202
24192,3,3,3,0.6189673542976379,5.278492450714111,5.278492450714111,5.278492450714111,0.42674967646598816
24199,2,2,2,0.9389545917510986,7.091089248657227,7.091089248657227,7.091089248657227,0.8927903175354004
24204,6,6,6,0.7443616986274719,4.071426868438721,4.071426868438721,4.071426868438721,0.6220148205757141
24212,0,2,0,0.49003085494041443,5.512236595153809,3.6932597160339355,3.6932597160339355,0.017992913722991943
24219,1,1,1,0.99998939037323,8.122007369995117,8.122007369995117,8.122007369995117,0.9999832510948181
24220,1,1,1,0.9999656677246094,7.9268717765808105,7.9268717765808105,7.9268717765808105,0.9999469518661499
24246,9,1,9,0.3708244264125824,7.401087760925293,5.206652641296387,5.206652641296387,0.0857221782207489
24259,7,7,7,0.9922546148300171,3.3844292163848877,3.3844292163848877,3.3844292163848877,0.989217221736908
24303,5,5,5,0.9832174777984619,6.6223464012146,6.6223464012146,6.6223464012146,0.9670824408531189
24321,6,6,6,0.9951549768447876,3.9351015090942383,3.9351015090942383,3.9351015090942383,0.9935920238494873
24344,5,5,5,0.6828436851501465,5.307793140411377,5.307793140411377,5.307793140411377,0.37164121866226196
24345,9,9,9,0.48995399475097656,6.5564775466918945,6.5564775466918945,6.5564775466918945,0.007003188133239746
24355,0,2,0,0.9185259342193604,6.295797824859619,5.715260028839111,5.715260028839111,0.8394149541854858
24359,6,6,6,0.767610490322113,4.4078850746154785,4.4078850746154785,4.4078850746154785,0.6027811765670776
24362,8,8,8,0.990094006061554,5.951261520385742,5.951261520385742,5.951261520385742,0.9817976951599121
24379,2,3,3,0.24766866862773895,5.75253963470459,8.29684066772461,5.75253963470459,0.09593155980110168
24383,0,0,0,0.9367515444755554,6.036978721618652,6.036978721618652,6.036978721618652,0.8871294856071472
24387,0,0,0,0.6011604070663452,3.139678716659546,3.139678716659546,3.139678716659546,0.3298977017402649
24401,6,6,6,0.9834616184234619,4.391115188598633,4.391115188598633,4.391115188598633,0.9743521213531494
24403,2,2,2,0.981799304485321,5.439239501953125,5.439239501953125,5.439239501953125,0.968447208404541
24448,4,4,4,0.7067089080810547,4.294985294342041,4.294985294342041,4.294985294342041,0.46497610211372375
24477,9,5,9,0.46495765447616577,7.614498615264893,5.1977739334106445,5.1977739334106445,0.12066993117332458
24485,4,2,4,0.5644064545631409,5.248337268829346,4.8381242752075195,4.8381242752075195,0.4310162663459778
24506,5,5,3,0.7065759301185608,5.207801342010498,5.207801342010498,4.743262767791748,0.5830845236778259
24523,9,1,1,0.9778866767883301,8.575684547424316,9.518863677978516,8.575684547424316,0.9558279514312744
24528,1,1,1,0.9943451881408691,4.349361419677734,4.349361419677734,4.349361419677734,0.9905425906181335
24553,5,5,5,0.7364259958267212,4.029516220092773,4.029516220092773,4.029516220092773,0.5676442980766296
24574,7,7,7,0.9808849096298218,4.285517692565918,4.285517692565918,4.285517692565918,0.9666041731834412
24581,0,0,0,0.8073959946632385,3.551644802093506,3.551644802093506,3.551644802093506,0.6640466451644897
24582,4,4,4,0.9208874702453613,4.37693977355957,4.37693977355957,4.37693977355957,0.89912348985672
24617,2,2,2,0.8037375211715698,4.444558143615723,4.444558143615723,4.444558143615723,0.7260381579399109
24636,2,5,5,0.7518604397773743,3.9266674518585205,6.514991283416748,3.9266674518585205,0.6584219932556152
24642,0,0,0,0.9932575225830078,4.02750301361084,4.02750301361084,4.02750301361084,0.9910022616386414
24673,6,6,6,0.6430994272232056,4.264065742492676,4.264065742492676,4.264065742492676,0.34910285472869873
24699,2,2,2,0.9506771564483643,4.355072021484375,4.355072021484375,4.355072021484375,0.9309395551681519
24737,4,2,2,0.5996999740600586,5.375977993011475,6.685719966888428,5.375977993011475,0.398663729429245
24779,3,2,4,0.6142071485519409,6.345703601837158,8.83989143371582,5.9914774894714355,0.3585602939128876
24789,2,7,4,0.4296877384185791,7.3597564697265625,6.19997501373291,5.084467887878418,0.2691818177700043
24798,2,2,2,0.958832859992981,7.090365409851074,7.090365409851074,7.090365409851074,0.9333594441413879
24813,5,5,5,0.9168387651443481,5.380175590515137,5.380175590515137,5.380175590515137,0.8363592028617859
24826,5,3,3,0.4628213942050934,3.4662411212921143,5.151730537414551,3.4662411212921143,0.034960031509399414
24847,3,3,3,0.5001195073127747,3.6078579425811768,3.6078579425811768,3.6078579425811768,0.24806976318359375
24881,0,0,0,0.9506946206092834,4.5498046875,4.5498046875,4.5498046875,0.9026902318000793
24892,7,7,7,0.8613483905792236,3.2002272605895996,3.2002272605895996,3.2002272605895996,0.7967389225959778
24941,7,7,7,0.9928062558174133,3.500455617904663,3.500455617904663,3.500455617904663,0.9891529083251953
24952,5,5,5,0.8145139217376709,3.7833034992218018,3.7833034992218018,3.7833034992218018,0.7103753685951233
24954,7,7,7,0.9808897972106934,5.894519805908203,5.894519805908203,5.894519805908203,0.9645139575004578
24960,9,1,9,0.7124303579330444,5.533559799194336,4.012395858764648,4.012395858764648,0.4330019950866699
24977,2,2,2,0.8254671692848206,3.6960103511810303,3.6960103511810303,3.6960103511810303,0.7481931447982788
24981,5,5,5,0.6503929495811462,3.2328391075134277,3.2328391075134277,3.2328391075134277,0.5070855617523193
24986,1,1,1,0.9722456932067871,3.7846181392669678,3.7846181392669678,3.7846181392669678,0.9523873925209045
25042,8,8,8,0.9997633099555969,5.293241024017334,5.293241024017334,5.293241024017334,0.9995781183242798
25054,8,8,8,0.9989528656005859,5.868014335632324,5.868014335632324,5.868014335632324,0.9979163408279419
25058,3,3,5,0.502647876739502,5.619261264801025,5.619261264801025,4.9784369468688965,0.016862064599990845
25069,1,1,1,0.9992403984069824,5.801446914672852,5.801446914672852,5.801446914672852,0.9985220432281494
25073,3,3,3,0.8438507318496704,3.619013547897339,3.619013547897339,3.619013547897339,0.7219162583351135
25076,6,6,6,0.9786356091499329,3.187117099761963,3.187117099761963,3.187117099761963,0.9684284329414368
25089,2,2,4,0.3251626789569855,4.900309085845947,4.900309085845947,4.754893779754639,0.03681346774101257
25095,2,0,0,0.7066548466682434,3.4057369232177734,6.576586723327637,3.4057369232177734,0.5076875686645508
25107,7,7,7,0.8718916177749634,4.604408264160156,4.604408264160156,4.604408264160156,0.7520697116851807
25108,7,7,7,0.9358090162277222,2.3341126441955566,2.3341126441955566,2.3341126441955566,0.89883953332901
25202,5,5,5,0.5654194951057434,5.518645286560059,5.518645286560059,5.518645286560059,0.13891816139221191
25212,0,0,0,0.8043452501296997,3.4632668495178223,3.4632668495178223,3.4632668495178223,0.7471619844436646
25227,7,7,7,0.8649226427078247,3.6958420276641846,3.6958420276641846,3.6958420276641846,0.778672456741333
25259,3,2,3,0.34161436557769775,3.801584005355835,3.666748523712158,3.666748523712158,0.07093417644500732
25285,9,9,9,0.6962171792984009,3.2206456661224365,3.2206456661224365,3.2206456661224365,0.42905715107917786
25292,4,2,2,0.4249652028083801,4.553668022155762,5.421315670013428,4.553668022155762,0.03742101788520813
25301,4,4,4,0.7866073846817017,4.431896686553955,4.431896686553955,4.431896686553955,0.6596846580505371
25321,6,6,6,0.6510429978370667,4.696601867675781,4.696601867675781,4.696601867675781,0.5149059295654297
25326,2,2,2,0.9127510190010071,2.7982876300811768,2.7982876300811768,2.7982876300811768,0.8840659856796265
25351,4,4,4,0.5627392530441284,4.7062458992004395,4.7062458992004395,4.7062458992004395,0.13809341192245483
25371,4,7,7,0.6160245537757874,5.541253566741943,6.479762554168701,5.541253566741943,0.32595255970954895
25376,3,5,5,0.6458439826965332,3.2506654262542725,3.457416296005249,3.2506654262542725,0.3316330015659332
25406,6,2,6,0.3865269720554352,6.95389986038208,5.576087951660156,5.576087951660156,0.04540786147117615
