dataset_index,label,clean_target_prob,triggered_target_prob,trigger_delta,clean_pred,triggered_pred,ground_truth_poison,predicted_poison
25449,2,8.329008778673597e-06,1.1019601515727118e-05,2.690592737053521e-06,2,2,1,0
25461,9,0.9536479711532593,0.9292718768119812,-0.024376094341278076,9,9,1,0
25462,0,0.0006501206080429256,0.0006842067232355475,3.4086115192621946e-05,2,0,1,0
25463,1,0.0002749115810729563,0.000419425661675632,0.00014451408060267568,1,1,1,0
25466,7,0.026195097714662552,0.02236437238752842,-0.0038307253271341324,1,1,1,0
25469,6,2.950802354462212e-06,3.666594921014621e-06,7.15792566552409e-07,2,2,1,0
25475,6,3.4056920412695035e-05,0.0001295509428018704,9.549401875119656e-05,6,6,1,0
25477,0,0.00027970169321633875,0.00025970753631554544,-1.9994156900793314e-05,0,0,1,0
25478,2,0.00013539218343794346,0.0001202931089210324,-1.509907451691106e-05,2,2,1,0
25481,4,7.059229574224446e-07,6.452214620367158e-07,-6.070149538572878e-08,4,4,1,0
25482,6,9.021617006510496e-05,0.0002218874724349007,0.00013167130236979574,6,6,1,0
25488,1,0.0015902264276519418,0.0013121551601216197,-0.0002780712675303221,8,8,1,0
25491,2,4.06109138566535e-05,8.113690273603424e-05,4.052598887938075e-05,2,2,1,0
25493,6,0.000730964238755405,0.0007227676687762141,-8.196569979190826e-06,2,2,1,0
25499,9,0.8791086673736572,0.7982878088951111,-0.08082085847854614,9,9,1,0
25502,0,0.0007991285528987646,0.0003084604977630079,-0.0004906680551357567,0,0,1,0
25506,9,0.9687257409095764,0.9572574496269226,-0.011468291282653809,9,9,1,0
25510,9,0.44903573393821716,0.15269535779953003,-0.29634037613868713,7,7,1,0
25514,0,0.0021332064643502235,0.00020004283578600734,-0.001933163614012301,2,2,1,0
25528,2,0.0041724988259375095,0.0020964520517736673,-0.002076046774163842,5,7,1,0
25529,4,6.559895609825617e-06,5.780602805316448e-06,-7.792928045091685e-07,2,2,1,0
25532,0,5.0822007324313745e-05,2.5116163669736125e-05,-2.570584365457762e-05,0,0,1,0
25534,1,0.00046645081602036953,0.00040073037962429225,-6.572043639607728e-05,1,1,1,0
25542,9,0.011362968944013119,0.009462296031415462,-0.0019006729125976562,1,1,1,0
25543,2,6.808229954913259e-05,2.6452677047927864e-05,-4.1629624320194125e-05,5,7,1,0
25548,9,0.3721044063568115,0.10934092104434967,-0.26276350021362305,1,1,1,0
25553,7,1.363036687962449e-07,8.686942010172061e-08,-4.9434248694524285e-08,7,7,1,0
25564,2,2.6388424885226414e-05,2.5973042284022085e-05,-4.1538260120432824e-07,2,4,1,0
25566,8,6.032227247487754e-06,2.4745948394411243e-05,1.871372114692349e-05,8,8,1,0
25577,8,0.0037841841112822294,0.002394687384366989,-0.0013894967269152403,8,0,1,0
25578,0,7.258531695697457e-05,8.540233102394268e-05,1.2817014066968113e-05,0,0,1,0
25579,4,7.30392275727354e-05,8.284064097097144e-05,9.801413398236036e-06,4,4,1,0
25580,8,9.490621266650123e-08,2.790838209421054e-07,1.8417760827560414e-07,8,8,1,0
25585,4,0.00022262362472247332,8.795863686827943e-05,-0.0001346649951301515,4,4,1,0
25587,2,2.048297801593435e-06,1.230270186169946e-06,-8.180276154234889e-07,4,4,1,0
25595,6,0.0007551884045824409,0.002044924069195986,0.001289735664613545,6,6,1,1
25614,1,0.004535230342298746,0.0011036377400159836,-0.0034315926022827625,0,1,1,0
25617,7,2.7900247005163692e-05,9.106587640417274e-06,-1.879366027424112e-05,7,7,1,0
25619,1,0.00344238243997097,0.004616243299096823,0.0011738608591258526,1,1,1,0
25623,9,0.29847583174705505,0.1135384738445282,-0.18493735790252686,9,3,1,0
25627,3,0.019699905067682266,0.013976155780255795,-0.005723749287426472,3,3,1,0
25630,9,0.0806637555360794,0.06190549209713936,-0.018758263438940048,0,0,1,0
25635,4,0.006005250848829746,0.004412483889609575,-0.001592766959220171,4,4,1,0
25636,4,1.1996708963124547e-05,1.7187008779728785e-05,5.190299816604238e-06,6,4,1,0
25637,7,3.627526166383177e-05,7.13712915967335e-06,-2.913813295890577e-05,7,7,1,0
25638,6,8.653451573081838e-07,2.967502268802491e-06,2.102157168337726e-06,6,6,1,0
25640,3,3.0417864763876423e-05,6.548404053319246e-05,3.506617576931603e-05,4,4,1,0
25643,4,0.0001503254025010392,0.0001433908037142828,-6.934598786756396e-06,5,5,1,0
25645,6,0.00024697629851289093,0.00044963156688027084,0.0002026552683673799,6,6,1,0
25646,2,5.316128226695582e-05,3.4937755117425695e-05,-1.8223527149530128e-05,5,7,1,0
25647,9,0.6084517240524292,0.5200512409210205,-0.08840048313140869,9,9,1,0
25652,1,2.403345388302114e-05,2.2736649043508805e-05,-1.2968048395123333e-06,1,1,1,0
25654,9,0.46019017696380615,0.29622235894203186,-0.1639678180217743,9,1,1,0
25659,0,0.00023716059513390064,0.00014294964785221964,-9.4210947281681e-05,0,0,1,0
25660,8,0.00026991937193088233,0.0002872013719752431,1.7282000044360757e-05,8,8,1,0
25671,2,0.000298301107250154,0.00021249505516607314,-8.580605208408087e-05,2,4,1,0
25672,4,0.000208004261367023,0.00017058823141269386,-3.741602995432913e-05,4,4,1,0
25675,4,0.0004366384237073362,0.00039470347110182047,-4.193495260551572e-05,4,4,1,0
25676,3,4.0622686356073245e-05,2.8382253731251694e-05,-1.2240432624821551e-05,5,4,1,0
25682,1,0.003480473766103387,0.002938278252258897,-0.00054219551384449,1,1,1,0
25685,1,0.00040897037251852453,0.0004528791469056159,4.39087743870914e-05,1,1,1,0
25689,1,9.906688501359895e-05,5.202995453146286e-05,-4.7036930482136086e-05,1,1,1,0
25697,1,0.005146291106939316,0.001380094327032566,-0.0037661967799067497,1,1,1,0
25700,1,0.001110241049900651,0.0010316558182239532,-7.858523167669773e-05,1,1,1,0
25701,7,8.483901183353737e-05,2.676901567610912e-05,-5.806999615742825e-05,2,2,1,0
25704,6,0.007097821682691574,0.006603284273296595,-0.0004945374093949795,6,0,1,0
25708,9,0.30133575201034546,0.28245487809181213,-0.018880873918533325,1,1,1,0
25709,6,0.001091501209884882,0.0018302325624972582,0.0007387313526123762,6,6,1,0
25710,1,0.009330932050943375,0.006038293242454529,-0.003292638808488846,1,1,1,0
25713,3,2.574850805103779e-05,0.00011269123933743685,8.694273128639907e-05,3,3,1,0
25718,1,0.0010032859863713384,0.0014236138667911291,0.00042032788041979074,1,1,1,0
25724,7,4.005170922027901e-05,1.7834747268352658e-05,-2.221696195192635e-05,7,7,1,0
25728,8,4.591536708176136e-05,2.1849622498848476e-05,-2.4065744582912885e-05,8,8,1,0
25729,6,1.976355633814819e-05,4.3666765122907236e-05,2.3903208784759045e-05,6,6,1,0
25731,1,0.0013608961598947644,0.00040469053783454,-0.0009562056511640549,0,0,1,0
25736,9,0.20965149998664856,0.13004282116889954,-0.07960867881774902,1,7,1,0
25739,9,0.47864818572998047,0.1462637335062027,-0.33238446712493896,9,7,1,0
25742,7,2.818810287408269e-07,1.5413132814501296e-07,-1.2774970059581392e-07,7,7,1,0
25746,0,6.438693526433781e-05,4.514099418884143e-05,-1.9245941075496376e-05,0,0,1,0
25748,0,0.0008697144221514463,0.0009391370695084333,6.9422647356987e-05,0,0,1,0
25754,8,0.0003596315218601376,0.00035410080454312265,-5.530717317014933e-06,8,8,1,0
25755,7,5.022993221359684e-08,5.005589898132712e-08,-1.7403323226972134e-10,7,7,1,0
25762,0,0.008909930475056171,0.0059067863039672375,-0.003003144171088934,0,0,1,0
25763,0,9.330345346825197e-05,2.7656136808218434e-05,-6.564731302205473e-05,0,0,1,0
25766,9,0.20090614259243011,0.09593973308801651,-0.1049664095044136,1,1,1,0
25767,4,6.629227300436469e-06,3.1286713237932418e-06,-3.500555976643227e-06,2,4,1,0
25768,4,3.6145133890386205e-06,1.119528178605833e-06,-2.4949852104327874e-06,4,4,1,0
25773,3,0.0006500813760794699,0.0013546347618103027,0.0007045533857308328,3,3,1,0
25776,4,4.454941972653614e-06,2.6225545752822654e-06,-1.832387397371349e-06,4,4,1,0
25779,4,4.637594611267559e-05,2.0933877749484964e-05,-2.544206836319063e-05,7,7,1,0
25780,8,0.0018806738080456853,0.0022511440329253674,0.00037047022487968206,8,8,1,0
25781,4,1.607246849744115e-05,1.4015920896781608e-05,-2.0565476006595418e-06,4,4,1,0
25786,0,0.01108554471284151,0.003159760730341077,-0.007925784215331078,0,0,1,0
25798,4,2.3466094717150554e-05,4.498571797739714e-06,-1.896752291941084e-05,4,4,1,0
25803,4,0.0001273106609005481,6.174841109896079e-05,-6.556224980158731e-05,2,4,1,0
25806,4,4.538430857792264e-06,5.071426585345762e-06,5.32995727553498e-07,4,4,1,0
25813,4,7.085781362548005e-06,8.86540874489583e-06,1.779627382347826e-06,4,4,1,0
25815,6,3.481996827758849e-05,0.00010970122093567625,7.488125265808776e-05,6,6,0,0
25819,6,0.00673760985955596,0.01289487536996603,0.00615726551041007,2,0,1,1
25820,0,3.141981505905278e-05,1.8417462342767976e-05,-1.3002352716284804e-05,0,0,1,0
25829,6,0.0041779521852731705,0.005399754736572504,0.0012218025512993336,5,3,1,1
25830,2,0.0032857523765414953,0.004740953911095858,0.0014552015345543623,2,2,1,1
25834,4,9.956347639672458e-05,2.4909135390771553e-05,-7.465433736797422e-05,4,4,1,0
25836,7,5.386053203437768e-07,4.630291243756801e-07,-7.557619596809673e-08,7,7,1,0
25841,6,0.0002813748433254659,0.0003673583851195872,8.598354179412127e-05,6,6,1,0
25842,1,0.005142948590219021,0.005498746410012245,0.00035579781979322433,1,1,1,0
25843,0,4.000253466074355e-05,1.9017268641619012e-05,-2.0985266019124538e-05,0,0,1,0
25844,6,0.008589121513068676,0.006715612486004829,-0.0018735090270638466,8,8,1,0
25846,4,6.424004823202267e-05,9.560239413985983e-05,3.136234590783715e-05,4,4,1,0
25847,2,1.249872980224609e-06,1.7424002862753696e-06,4.925273060507607e-07,2,2,1,0
25850,6,9.605158993508667e-06,6.265770207392052e-05,5.305254308041185e-05,6,6,1,0
25852,1,0.016748422756791115,0.013325235806405544,-0.0034231869503855705,0,0,1,0
25856,1,0.001181989791803062,0.0005688430974259973,-0.0006131466943770647,1,1,1,0
25857,1,0.0002409595181234181,0.00022688324679620564,-1.4076271327212453e-05,1,1,1,0
25860,4,5.4696160077583045e-05,5.124642848386429e-05,-3.4497315937187523e-06,4,4,1,0
25862,0,0.03489856421947479,0.016395414248108864,-0.01850314997136593,8,0,1,0
25866,6,0.01143008191138506,0.011881102807819843,0.00045102089643478394,6,6,1,0
25874,1,0.0006295549683272839,0.001092313090339303,0.00046275812201201916,1,1,1,0
25883,9,0.0007291320944204926,0.00042457878589630127,-0.0003045533085241914,0,0,1,0
25892,6,0.0004622997366823256,0.0004729516804218292,1.0651943739503622e-05,2,2,1,0
25898,4,0.002839823253452778,0.0021754878107458353,-0.0006643354427069426,6,6,1,0
25904,6,0.0005096352542750537,0.0005181097076274455,8.47445335239172e-06,2,2,1,0
25905,0,0.0003715856000781059,0.00031136965844780207,-6.021594163030386e-05,2,0,1,0
25907,9,0.04858969897031784,0.026187945157289505,-0.022401753813028336,1,1,1,0
25910,1,4.8569498176220804e-05,8.547907054889947e-05,3.690957237267867e-05,1,1,1,0
25912,2,2.502677853044588e-05,2.4831710106809624e-05,-1.9506842363625765e-07,2,2,1,0
25914,6,0.0002005468704737723,0.0003053780528716743,0.00010483118239790201,6,6,1,0
25915,1,0.00014940710389055312,0.00040688292938284576,0.00025747582549229264,1,1,1,0
25920,0,0.000817683117929846,0.0008371298899874091,1.9446772057563066e-05,2,2,1,0
25921,2,6.5761382757045794e-06,3.6703759178635664e-06,-2.905762357841013e-06,4,4,1,0
25926,1,0.0017668572254478931,0.0014156735269352794,-0.0003511836985126138,1,1,1,0
25929,2,8.515083027305081e-05,6.236384797375649e-05,-2.2786982299294323e-05,2,2,1,0
25930,0,0.0005526166060008109,0.0001396366278640926,-0.0004129799781367183,0,0,1,0
25931,4,4.9904858315130696e-05,3.523338455124758e-05,-1.4671473763883114e-05,4,4,1,0
25932,6,0.014059128239750862,0.01419149711728096,0.00013236887753009796,2,2,1,0
25941,4,0.0005087197641842067,0.00044002244248986244,-6.869732169434428e-05,4,4,1,0
25949,4,3.931207174900919e-05,2.4573004338890314e-05,-1.4739067410118878e-05,4,4,1,0
25950,3,1.186935514851939e-05,1.9433704437687993e-05,7.564349289168604e-06,3,3,1,0
25956,2,1.4583196161765954e-07,6.778378747185343e-07,5.320059131008747e-07,2,2,1,0
25959,4,0.00014351611025631428,0.0002498287649359554,0.00010631265467964113,4,4,1,0
25962,4,1.8151175027014688e-05,1.3802267858409323e-05,-4.348907168605365e-06,2,4,1,0
25963,9,0.5648370981216431,0.3150525689125061,-0.24978452920913696,9,9,1,0
25964,6,0.0003671356535051018,0.001292141154408455,0.0009250055300071836,6,6,1,0
25970,0,0.0001699977001408115,0.00013208127347752452,-3.7916426663286984e-05,8,0,1,0
25972,6,6.470799417002127e-05,0.00019805018382612616,0.0001333421969320625,6,6,1,0
25973,9,0.40767213702201843,0.2497348040342331,-0.15793733298778534,1,1,1,0
25974,1,0.00010949873831123114,8.723538485355675e-05,-2.2263353457674384e-05,1,1,1,0
25976,0,0.0003923361364286393,0.00018608682148624212,-0.00020624931494239718,0,0,1,0
25977,4,0.00011388998973416165,0.00010854464198928326,-5.3453477448783815e-06,5,5,1,0
25978,9,0.8098730444908142,0.5415299534797668,-0.26834309101104736,9,9,1,0
25979,6,4.6694010961800814e-05,0.00023928513110149652,0.0001925911201396957,6,6,1,0
25985,6,0.0007682216819375753,0.001067725825123489,0.00029950414318591356,6,3,1,0
25989,2,6.33725949228392e-06,8.317977517435793e-06,1.980718025151873e-06,2,2,1,0
25990,6,0.0060265143401920795,0.006706932559609413,0.0006804182194173336,6,6,1,0
25991,9,0.8713095188140869,0.7490726709365845,-0.12223684787750244,9,9,1,0
25992,4,1.2413501281116623e-05,7.354285571636865e-06,-5.0592157094797585e-06,7,7,1,0
25993,1,0.00028776380349881947,0.0002917714009527117,4.007597453892231e-06,1,1,1,0
25994,9,0.44852110743522644,0.21924442052841187,-0.22927668690681458,9,8,1,0
26000,0,0.00020252505782991648,0.0001745079061947763,-2.801715163514018e-05,0,0,1,0
26002,9,0.07701414078474045,0.04284251481294632,-0.03417162597179413,1,1,1,0
26005,3,0.001936357468366623,0.002127136802300811,0.0001907793339341879,6,4,1,0
26012,9,0.09373865276575089,0.2195087969303131,0.12577015161514282,1,1,1,1
26020,6,0.0003974100691266358,0.0004324132460169494,3.5003176890313625e-05,2,2,1,0
26039,9,0.8890761733055115,0.8625052571296692,-0.026570916175842285,9,9,1,0
26045,0,0.00014941765402909368,0.00014722745981998742,-2.1901942091062665e-06,8,0,1,0
26047,4,0.00012747870641760528,0.00010009644029196352,-2.7382266125641763e-05,4,4,1,0
26048,4,1.3419639799394645e-05,1.6588579455856234e-05,3.168939656461589e-06,4,4,1,0
26055,8,9.187580872094259e-06,3.564126245692023e-06,-5.623454853775911e-06,8,8,1,0
26058,2,2.887651817218284e-06,2.580014552222565e-06,-3.076372649957193e-07,2,2,1,0
26065,1,0.12016806751489639,0.09683264791965485,-0.023335419595241547,1,1,1,0
26066,6,0.0006334492936730385,0.0011938195675611496,0.0005603702738881111,6,6,1,0
26068,4,6.027751624060329e-06,1.7376096366206184e-06,-4.290141987439711e-06,7,7,1,0
26074,1,0.00031958642648532987,0.0007553093018941581,0.00043572287540882826,1,1,1,0
26077,1,0.006120885256677866,0.008424963802099228,0.002304078545421362,1,1,1,1
26080,1,0.007490451913326979,0.006287583149969578,-0.001202868763357401,1,1,1,0
26081,0,5.286849773256108e-05,6.0545033193193376e-05,7.676535460632294e-06,2,2,1,0
26089,6,0.0038757992442697287,0.0063211857341229916,0.002445386489853263,6,6,1,1
26090,1,7.732124504400417e-05,5.961569331702776e-05,-1.770555172697641e-05,1,1,1,0
26092,0,0.0002559968561399728,0.0001356316643068567,-0.00012036519183311611,0,0,1,0
26093,1,0.0004259773122612387,0.0005028900341130793,7.691272185184062e-05,1,1,1,0
26094,8,0.014003890566527843,0.002453928580507636,-0.011549961753189564,8,8,1,0
26096,2,1.5398221648865729e-06,2.031809799518669e-06,4.919876346320962e-07,2,2,1,0
26099,4,2.3660224997001933e-06,8.622000109426153e-07,-1.503822431914159e-06,7,7,1,0
26101,9,0.15796980261802673,0.0393698588013649,-0.11859994381666183,1,1,1,0
26103,6,0.0006087890360504389,0.0009149800753220916,0.0003061910392716527,6,6,1,0
26104,7,0.00023334719298873097,0.00036842250847257674,0.00013507531548384577,2,2,1,0
26105,8,8.508477185387164e-05,0.00010584256233414635,2.0757790480274707e-05,2,2,1,0
26113,9,0.6732876300811768,0.5891349911689758,-0.08415263891220093,9,9,1,0
26114,4,1.145802684732189e-06,7.333736675718683e-07,-4.1242901716032065e-07,4,4,1,0
26116,3,0.00019838471780531108,0.00016755957040004432,-3.082514740526676e-05,2,2,1,0
26121,9,0.44957756996154785,0.29804274439811707,-0.1515348255634308,1,1,1,0
26124,0,0.008055280894041061,0.0023592819925397635,-0.005695998668670654,0,0,1,0
26129,4,3.7449561318680935e-07,1.4605659259814274e-07,-2.284390205886666e-07,7,7,1,0
26135,6,0.0016480556223541498,0.0030704366508871317,0.0014223810285329819,6,5,1,1
26144,0,1.7613036106922664e-05,1.0941009350062814e-05,-6.67202675685985e-06,0,0,1,0
26146,2,1.6183332263608463e-05,2.1693878807127476e-05,5.510546543519013e-06,2,2,1,0
26154,3,0.0008503029821440578,0.003873503766953945,0.0030232006683945656,3,2,1,1
26158,1,0.005901004187762737,0.0016863617347553372,-0.004214642569422722,5,7,1,0
26159,9,0.02148887887597084,0.007353293709456921,-0.01413558516651392,1,1,1,0
26162,0,0.0003943686024285853,0.00016371882520616055,-0.00023064977722242475,0,0,1,0
26168,1,0.0008897180669009686,0.00032809574622660875,-0.0005616223206743598,1,1,1,0
26177,0,0.0002452455519232899,0.00018115888815373182,-6.408666376955807e-05,0,0,1,0
26182,8,4.4793716369895265e-05,0.00010046897659776732,5.567526022787206e-05,8,8,1,0
26184,0,0.0010460482444614172,0.00072860176442191,-0.00031744648003950715,0,0,1,0
26190,6,0.011672328226268291,0.04106100648641586,0.029388677328824997,6,6,1,1
26191,8,2.596208651084453e-05,7.067441765684634e-05,4.4712331146001816e-05,8,8,1,0
26197,6,0.005408126395195723,0.008237967267632484,0.002829840872436762,6,3,1,1
26200,0,5.262104969006032e-05,1.8928909412352368e-05,-3.369214027770795e-05,0,0,1,0
26201,9,0.3283565044403076,0.21645858883857727,-0.11189791560173035,9,7,1,0
26204,2,0.0001004522418952547,5.780458377557807e-05,-4.2647658119676635e-05,4,7,1,0
26206,6,0.001131041324697435,0.002617986174300313,0.001486944849602878,6,3,1,1
26217,7,7.061135875119362e-06,2.790807911878801e-06,-4.270327735866886e-06,7,7,1,0
26223,2,0.004346831701695919,0.005420633126050234,0.0010738014243543148,4,7,1,0
26235,6,0.003109028795734048,0.008298832923173904,0.0051898043602705,6,6,1,1
26239,8,4.3008731154259294e-06,1.3281046449264977e-05,8.980173333839048e-06,8,8,1,0
26240,6,0.003253559349104762,0.0030097714625298977,-0.0002437878865748644,2,3,1,0
26241,1,0.03296419233083725,0.03896736726164818,0.006003174930810928,1,1,1,1
26242,2,7.330861990340054e-06,3.0898531804268714e-06,-4.241008809913183e-06,2,2,1,0
26247,6,0.00119329197332263,0.0018169248942285776,0.0006236329209059477,8,8,1,0
26248,1,0.000840773165691644,0.002533718477934599,0.0016929453704506159,1,1,1,1
26249,7,1.0062069122795947e-05,4.3919376366829965e-06,-5.67013148611295e-06,7,7,1,0
26250,8,0.028082331642508507,0.018556464463472366,-0.00952586717903614,8,8,1,0
26257,1,0.018759410828351974,0.024968406185507774,0.0062089953571558,1,1,1,1
26265,2,0.00017900280363392085,0.000478481815662235,0.00029947899747639894,6,6,1,0
26266,2,2.2460316984052042e-07,3.631323863828584e-07,1.3852921654233796e-07,2,2,1,0
26267,1,0.0005714120925404131,0.00031171002774499357,-0.0002597020647954196,1,1,1,0
26274,2,6.178404146339744e-05,4.766080019180663e-05,-1.4123241271590814e-05,2,2,1,0
26283,3,0.0007482373621314764,0.0006842454895377159,-6.399187259376049e-05,7,7,1,0
26284,9,0.11568106710910797,0.08021514117717743,-0.03546592593193054,5,5,1,0
26288,1,0.20161345601081848,0.10128995031118393,-0.10032350569963455,1,7,1,0
26293,1,0.0006586103700101376,0.0004479713679756969,-0.00021063900203444064,1,1,1,0
26296,0,1.9660590623971075e-05,1.635087392060086e-05,-3.3097167033702135e-06,0,0,1,0
26297,4,0.0003812630893662572,9.235907054971904e-05,-0.0002889040042646229,4,4,1,0
26299,2,2.026397169174743e-06,4.238543169776676e-06,2.2121460006019333e-06,2,2,1,0
26300,0,0.0010167192667722702,0.0010486200917512178,3.190082497894764e-05,0,0,1,0
26304,1,0.0009307534201070666,0.00041213876102119684,-0.0005186146590858698,1,1,1,0
26305,2,5.339336439647013e-06,6.477423539763549e-06,1.138087100116536e-06,2,2,1,0
26312,0,2.972027868963778e-05,3.350472616148181e-05,3.7844474718440324e-06,0,0,1,0
26316,8,5.5259233704418875e-06,2.8939211915712804e-05,2.3413289454765618e-05,8,8,1,0
26317,7,3.1569194902658637e-07,2.844683137936954e-07,-3.1223635232890956e-08,7,7,1,0
26318,7,0.00029318928136490285,0.00013881383347325027,-0.00015437544789165258,7,7,1,0
26320,1,0.00014423791435547173,0.0004953229799866676,0.0003510850656311959,1,1,1,0
26322,0,0.0001338262954959646,0.00011430568702053279,-1.95206084754318e-05,5,5,1,0
26327,3,2.3126396627048962e-05,1.668286495259963e-05,-6.443531674449332e-06,3,3,1,0
26332,0,4.098492718185298e-05,3.159469270030968e-05,-9.390234481543303e-06,2,2,1,0
26338,8,0.001961363712325692,0.0019419518066570163,-1.94119056686759e-05,8,8,1,0
26340,6,0.0011069400934502482,0.001432834891602397,0.0003258947981521487,6,6,1,0
26346,4,0.00025947531685233116,9.694317850517109e-05,-0.00016253214562311769,7,7,1,0
26348,9,0.4122844934463501,0.36104655265808105,-0.05123794078826904,1,1,1,0
26351,4,0.0004954393953084946,0.0002959564153570682,-0.0001994829799514264,4,4,1,0
26358,7,0.06874252110719681,0.005010436754673719,-0.0637320876121521,7,7,1,0
26360,4,0.00011707387602655217,6.3332736317534e-05,-5.374113970901817e-05,4,4,1,0
26362,1,0.0002011340402532369,0.00016632501501590014,-3.4809025237336755e-05,1,1,1,0
26367,4,1.339792288490571e-05,1.804259227355942e-05,4.6446693886537105e-06,5,5,1,0
26375,1,0.00047514837933704257,0.0004154492053203285,-5.9699174016714096e-05,1,1,1,0
26376,0,1.8962984540848993e-05,6.729685537720798e-06,-1.2233298548380844e-05,0,0,1,0
26378,4,1.2020632311759982e-05,2.442295681248652e-06,-9.57833617576398e-06,4,4,1,0
26380,4,2.412152389297262e-05,4.780452854902251e-06,-1.9341070583323017e-05,4,4,1,0
26384,9,0.9497354626655579,0.8637142777442932,-0.08602118492126465,9,9,1,0
26385,9,0.0008230048697441816,0.00023502048861701041,-0.0005879843956790864,4,4,1,0
26386,2,2.6494901248952374e-05,4.680671918322332e-05,2.0311817934270948e-05,2,2,1,0
26390,2,3.523383929859847e-05,5.437403524410911e-05,1.914019594551064e-05,2,2,1,0
26391,0,0.027274204418063164,0.008018960244953632,-0.019255243241786957,0,0,1,0
26394,9,0.8605144619941711,0.6354609131813049,-0.2250535488128662,9,9,1,0
26396,2,1.1360052667441778e-05,9.00325358088594e-06,-2.3567990865558386e-06,2,2,1,0
26397,7,2.7886644602403976e-05,1.7305175788351335e-05,-1.0581468814052641e-05,7,7,1,0
26400,2,0.00025662858388386667,0.0003287395811639726,7.211099728010595e-05,2,2,1,0
26403,6,0.0013077454641461372,0.0040345871821045876,0.0027268417179584503,6,6,1,1
26404,1,0.005202637519687414,0.004689416382461786,-0.0005132211372256279,1,1,1,0
26405,1,0.013982553035020828,0.005866548046469688,-0.00811600498855114,1,1,1,0
26409,6,0.0007279359851963818,0.003154829377308488,0.002426893450319767,6,6,1,1
26411,7,1.0005502190324478e-05,1.2084146874258295e-05,2.078644683933817e-06,4,4,1,0
26413,6,4.7483590606134385e-05,0.000329713337123394,0.000282229739241302,6,6,1,0
26416,0,0.002162300981581211,0.0010203705169260502,-0.001141930464655161,0,0,1,0
26419,6,0.00010785851918626577,8.275743311969563e-05,-2.5101086066570133e-05,2,2,1,0
26423,4,4.052136318932753e-06,4.379826350486837e-06,3.2769003155408427e-07,5,4,1,0
26424,1,0.008702505379915237,0.005069592501968145,-0.003632912877947092,1,0,1,0
26425,2,3.274702248745598e-05,6.760110409231856e-05,3.4854081604862586e-05,2,2,1,0
26429,6,0.0008715351577848196,0.0007501203799620271,-0.00012141477782279253,2,2,1,0
26432,6,0.012070942670106888,0.016215143725275993,0.0041442010551691055,6,6,1,1
26433,1,0.021358758211135864,0.016106823459267616,-0.005251934751868248,1,1,1,0
26438,8,1.51364920384367e-05,3.31053051922936e-05,1.79688140633516e-05,8,8,1,0
26444,7,1.4020437220096937e-06,3.758165405542968e-07,-1.0262272098771064e-06,7,7,1,0
26448,6,6.866707553854212e-05,0.00020003416284453124,0.00013136709458194673,6,6,1,0
26452,1,0.01657368801534176,0.010278998874127865,-0.006294689141213894,1,1,1,0
26454,8,2.7742021302401554e-06,9.779862011782825e-06,7.00565988154267e-06,8,8,1,0
26459,4,1.9535165847628377e-05,1.0945271242235322e-05,-8.589894605393056e-06,4,4,1,0
26460,4,0.001692380290478468,0.0007767790229991078,-0.0009156012674793601,4,4,1,0
26465,1,4.400178659125231e-05,0.00010987460700562224,6.587282405234873e-05,1,1,1,0
26468,9,0.7893452644348145,0.5584733486175537,-0.23087191581726074,9,9,1,0
26475,4,2.774854010567651e-06,1.1337334626659867e-06,-1.6411205479016644e-06,4,4,1,0
26477,4,1.0652299806679366e-06,4.960345449944725e-07,-5.691954356734641e-07,7,7,1,0
26483,9,0.08466668426990509,0.03382767736911774,-0.050839006900787354,1,1,1,0
26484,8,3.5911896247853292e-06,3.6897879454045324e-06,9.859832061920315e-08,8,8,1,0
26488,0,0.0002839762601070106,0.00023060744570102543,-5.3368814405985177e-05,0,0,1,0
26497,4,4.392332812130917e-06,8.571974831284024e-06,4.179642019153107e-06,4,4,1,0
26500,2,0.008423593826591969,0.0068820808082818985,-0.00154151301831007,0,0,1,0
26502,6,8.579306268075015e-06,1.769922710082028e-05,9.119920832745265e-06,6,6,1,0
26506,9,0.9035857319831848,0.8208427429199219,-0.08274298906326294,9,9,1,0
26508,9,0.02256139926612377,0.012027597986161709,-0.010533801279962063,1,1,1,0
26509,1,0.002785415155813098,0.0009015802061185241,-0.0018838349496945739,1,1,1,0
26511,9,0.46945279836654663,0.16383130848407745,-0.30562150478363037,1,1,1,0
26513,6,0.00014336459571495652,0.0006728151347488165,0.00052945053903386,6,6,1,0
26517,6,0.00016573091852478683,0.00033193043782375753,0.0001661995192989707,6,6,1,0
26518,9,0.03226618468761444,0.021763326600193977,-0.010502858087420464,0,0,1,0
26519,1,0.020985037088394165,0.01748981885612011,-0.0034952182322740555,1,1,1,0
26521,1,0.0010646168375387788,0.0010517340851947665,-1.288275234401226e-05,1,1,1,0
26523,2,5.169336418475723e-06,6.737967396475142e-06,1.568630977999419e-06,2,2,1,0
26524,6,3.40301739925053e-05,8.346050162799656e-05,4.943032763549127e-05,6,6,1,0
26526,1,0.0001408017851645127,0.00013345174374990165,-7.3500414146110415e-06,1,1,1,0
26528,8,1.0267470315739047e-05,2.6047462597489357e-05,1.577999137225561e-05,8,8,1,0
26530,9,0.05247662216424942,0.08956693857908249,0.03709031641483307,1,1,1,1
26536,2,8.347162656718865e-05,0.00010904444206971675,2.55728155025281e-05,2,2,1,0
